DIPP-MOTION XYGraphData,,,,,,,,
Info,,,,,,,,
[ポイント_X_座標値] - [ポイント_Y_座標値],,,,,,,,
横軸単位,mm,,,,,,,
縦軸単位,mm,,,,,,,
系列名,[1]P 1,[2]P 2,[3]P 3,[4]P 4,,,,
色,255,65280,16711680,65535,,,,
時間,P 1(X),P 1(Y),P 2(X),P 2(Y),P 3(X),P 3(Y),P 4(X),P 4(Y)
1.037,-6.59E-12,1.79E-12,17.6185342,-211.7548548,29.72868537,-325.640533,41.66929801,-332.6038305
1.038,-3.18E-12,7.82E-13,17.56626106,-211.7199588,29.75435487,-325.5875962,41.72660461,-332.5839241
1.039,1.14E-13,-1.56E-12,17.52535365,-211.6919928,29.79342894,-325.5311566,41.8014049,-332.5529277
1.04,-8.19E-12,-4.97E-13,17.4457394,-211.6785935,29.79593828,-325.4770564,41.84307502,-332.5192582
1.041,3.30E-12,-1.12E-12,17.35640026,-211.6806763,29.7909681,-325.4244166,41.88104787,-332.4829736
1.042,-7.73E-12,4.72E-12,17.27578101,-211.6875984,29.79684231,-325.3631746,41.93399504,-332.4349481
1.043,7.05E-12,9.66E-13,17.17369116,-211.7122141,29.78141467,-325.3065976,41.97011801,-332.3893857
1.044,1.93E-12,-8.67E-13,17.07524611,-211.7414396,29.76743069,-325.2444328,42.01250995,-332.3369705
1.045,-2.27E-13,-1.69E-12,16.98738956,-211.7846183,29.76012703,-325.1867648,42.0660924,-332.2908139
1.046,3.07E-12,-1.51E-12,16.8890286,-211.8332606,29.73593277,-325.1302376,42.10775023,-332.2461941
1.047,-3.18E-12,-1.82E-12,16.78516581,-211.8725457,29.69800661,-325.0630977,42.14046383,-332.1920584
1.048,-1.02E-11,2.98E-12,16.6776267,-211.9039501,29.64633012,-324.9898884,42.16403653,-332.1336511
1.049,-1.25E-11,1.45E-12,16.61021662,-211.9613665,29.62286476,-324.9475694,42.22025148,-332.108633
1.05,1.39E-11,2.56E-13,16.51234249,-211.9930121,29.5551735,-324.887425,42.2364934,-332.0689891
1.051,1.14E-12,1.45E-12,16.45616129,-212.0137938,29.51356943,-324.8274291,42.28289708,-332.0333944
1.052,3.75E-12,-1.32E-12,16.39343869,-212.027036,29.44808772,-324.7744579,42.30931942,-332.009426
1.053,2.05E-12,-1.41E-12,16.34405293,-212.017157,29.3818191,-324.710664,42.33867288,-331.9799374
1.054,-2.73E-12,-4.26E-13,16.32166883,-211.9942953,29.33200232,-324.6443823,42.38818565,-331.9522742
1.055,7.28E-12,1.79E-12,16.25806554,-211.965252,29.23399045,-324.5806107,42.39259067,-331.9325405
1.056,-2.96E-12,1.38E-12,16.21877362,-211.9353362,29.15688801,-324.5228547,42.42048147,-331.9236131
1.057,-4.09E-12,-1.41E-12,16.19633541,-211.897934,29.09681126,-324.4626969,42.46746337,-331.9164454
1.058,2.10E-11,2.43E-12,16.12705712,-211.8850733,28.99364034,-324.4303619,42.47290555,-331.9406331
1.059,-1.36E-12,3.04E-12,16.10652495,-211.8287794,28.9465354,-324.3560716,42.53545719,-331.9257689
1.06,1.76E-11,-5.07E-12,16.02001233,-211.7858061,28.84434379,-324.2947763,42.54345468,-331.9261743
1.061,1.32E-11,-3.25E-12,15.93466167,-211.7677354,28.75682077,-324.2572995,42.56614232,-331.9520435
1.062,-1.40E-11,3.61E-12,15.87075064,-211.7323174,28.70364774,-324.2007339,42.62269055,-331.9598405
1.063,-1.14E-12,8.24E-13,15.74105699,-211.7156996,28.59591339,-324.1615983,42.62367709,-331.9854549
1.064,6.25E-12,-6.42E-12,15.61312908,-211.6670574,28.49947703,-324.0894397,42.63445029,-331.9778048
1.065,-1.22E-11,-3.47E-12,15.47175575,-211.6595267,28.39743843,-324.0577654,42.63759897,-332.0097682
1.066,9.32E-12,1.85E-13,15.38630149,-211.6277698,28.3586976,-323.9989801,42.70028759,-332.0157502
1.067,3.30E-12,4.96E-12,15.23390427,-211.6240033,28.25677042,-323.9680167,42.69745411,-332.0477095
1.068,1.25E-12,-1.46E-12,15.07307146,-211.5756767,28.1478362,-323.8924151,42.68540587,-332.0328383
1.069,-7.84E-12,-3.68E-12,14.93414292,-211.598442,28.05990678,-323.8879168,42.69228272,-332.0865307
1.07,-1.05E-11,1.90E-12,14.81999773,-211.5927456,27.99353319,-323.8550586,42.7187637,-332.1089759
1.071,-8.41E-12,1.11E-12,14.72511592,-211.5764148,27.94086743,-323.8117574,42.75712883,-332.1177433
1.072,-2.06E-11,-2.44E-12,14.56369689,-211.5665182,27.81378085,-323.7751721,42.7193775,-332.1296441
1.073,3.41E-12,-3.01E-12,14.50353145,-211.563439,27.77768473,-323.7483366,42.77148519,-332.1456942
1.074,-1.83E-11,1.02E-12,14.41080372,-211.5681813,27.70036982,-323.7293497,42.78103852,-332.1661949
1.075,7.84E-12,3.14E-12,14.28087306,-211.5481956,27.57862447,-323.6854116,42.7451315,-332.1587942
1.076,-3.52E-12,4.55E-13,14.19276462,-211.547309,27.49290281,-323.6600988,42.74452399,-332.1675167
1.077,-7.96E-13,-1.26E-12,14.11579886,-211.5671327,27.41395427,-323.6547723,42.75027109,-332.1941711
1.078,1.59E-12,-9.95E-13,14.03926025,-211.5697513,27.33249229,-323.6312664,42.75339197,-332.2010395
1.079,1.14E-12,-1.80E-12,13.93034488,-211.5660562,27.21714196,-323.6002221,42.72281738,-332.1992108
1.08,-1.92E-11,-4.65E-12,13.84783613,-211.5734292,27.12811562,-323.5787708,42.71906539,-332.2062643
1.081,7.05E-12,5.40E-13,13.77786649,-211.6100488,27.05371802,-323.5837925,42.73000315,-332.2405758
1.082,8.75E-12,-3.17E-12,13.6717873,-211.6165229,26.94634332,-323.5569385,42.70871669,-332.242951
1.083,3.98E-12,-1.09E-12,13.5369603,-211.6086706,26.81519572,-323.5137828,42.6643024,-332.2294063
1.084,4.66E-12,4.45E-12,13.45568212,-211.630772,26.74441434,-323.49836,42.68079163,-332.2444193
1.085,2.44E-11,-1.26E-12,13.32656346,-211.6492938,26.63448067,-323.4767118,42.65855807,-332.2544744
1.086,-9.09E-12,2.27E-13,13.18244597,-211.6876694,26.51661392,-323.4732906,42.62871314,-332.2844667
1.087,-1.43E-11,-1.17E-12,13.02082923,-211.7098867,26.38690208,-323.4530665,42.58723705,-332.299809
1.088,9.09E-13,4.12E-13,12.87427741,-211.7294249,26.27649776,-323.4305008,42.56517459,-332.3154053
1.089,-4.55E-12,-7.11E-14,12.69272472,-211.7535394,26.13392359,-323.413831,42.51094064,-332.3399361
1.09,-1.14E-12,-4.14E-12,12.49295348,-211.763437,25.97455032,-323.385246,42.43979812,-332.3560327
1.091,1.02E-12,3.13E-13,12.35486359,-211.794643,25.87686629,-323.3812532,42.4301276,-332.4006456
1.092,9.09E-12,-4.26E-13,12.15823402,-211.8037399,25.71923886,-323.3594174,42.36018866,-332.431782
1.093,-4.09E-12,-3.07E-12,11.97495257,-211.8096898,25.57214428,-323.3396826,42.30115095,-332.4692158
1.094,1.14E-12,8.53E-14,11.87035609,-211.8045109,25.49950781,-323.3150493,42.31605092,-332.5062679
1.095,-1.50E-11,-4.70E-12,11.72550652,-211.8398486,25.37996368,-323.3394537,42.283416,-332.5964944
1.096,-2.61E-12,-3.69E-13,11.5725232,-211.823727,25.24758282,-323.3170124,42.23721036,-332.6436317
1.097,-9.55E-12,-2.34E-12,11.43241552,-211.8239085,25.12448881,-323.3113956,42.19923847,-332.7123053
1.098,-1.22E-11,-1.53E-12,11.27658531,-211.8118713,24.98220611,-323.2935456,42.14169723,-332.7708568
1.099,-3.98E-12,2.94E-12,11.13987584,-211.8261467,24.85614195,-323.3000037,42.10022493,-332.8546807
1.1,-3.07E-12,2.13E-13,10.99042273,-211.8092388,24.71499594,-323.2712836,42.04375227,-332.9031442
1.101,-1.25E-11,2.20E-12,10.85582253,-211.8272816,24.58692863,-323.2715297,42.00067086,-332.9792449
1.102,2.27E-12,1.14E-12,10.63895106,-211.8546897,24.3753798,-323.2731662,41.87465157,-333.0542603
1.103,5.23E-12,2.00E-12,10.50217151,-211.901929,24.24327667,-323.2846691,41.82885266,-333.1355197
1.104,-1.05E-11,-1.12E-12,10.3658853,-211.9487936,24.1118092,-323.2851928,41.78469518,-333.2010309
1.105,-1.18E-11,-7.67E-13,10.23751519,-212.0376507,23.98706323,-323.319715,41.74849603,-333.2946247
1.106,8.75E-12,1.45E-12,10.07410711,-212.1237093,23.82497633,-323.3477832,41.67642388,-333.3747022
1.107,1.15E-11,9.81E-13,9.922057464,-212.2150573,23.67083659,-323.3818236,41.61399785,-333.4525428
1.108,7.73E-12,-2.66E-12,9.773586849,-212.2945595,23.51575627,-323.4090395,41.55256131,-333.5142031
1.109,8.07E-12,-4.41E-13,9.646623084,-212.3654022,23.37655485,-323.4369558,41.50961389,-333.5645413
1.11,-6.37E-12,-1.39E-12,9.482569146,-212.4415725,23.19352699,-323.4838978,41.42556737,-333.6232334
1.111,9.78E-12,1.56E-13,9.262738565,-212.4992267,22.94758501,-323.5294635,41.28112985,-333.6703221
1.112,4.09E-12,-3.47E-12,9.137621739,-212.58181,22.78781531,-323.620508,41.2261863,-333.753139
1.113,5.68E-13,1.07E-12,9.026892252,-212.6334987,22.63309723,-323.7033626,41.17980489,-333.8197466
1.114,-1.74E-11,-2.70E-13,8.879963106,-212.6530787,22.43143449,-323.7796424,41.09017813,-333.8734912
1.115,-1.30E-11,-1.44E-12,8.788448769,-212.6659835,22.27707966,-323.8689431,41.05174745,-333.9356998
1.116,-9.66E-12,-9.38E-13,8.613875564,-212.6667987,22.03358389,-323.9605915,40.92825278,-333.9974303
1.117,4.77E-12,-2.27E-13,8.513800974,-212.6871778,21.86052945,-324.0809822,40.87946524,-334.0868087
1.118,8.07E-12,-1.53E-12,8.465982625,-212.6817722,21.73769879,-324.1795079,40.88535608,-334.1549587
1.119,-1.02E-11,-4.83E-13,8.336839492,-212.6444787,21.53353567,-324.2448065,40.81455789,-334.1922497
1.12,0,-1.05E-12,8.247129741,-212.6952489,21.37082308,-324.3915708,40.79004248,-334.3151056
1.121,1.34E-11,-3.67E-12,8.086994127,-212.6827319,21.14172656,-324.463191,40.70416421,-334.3686478
1.122,2.05E-12,1.15E-12,7.930812763,-212.687597,20.92265105,-324.5350777,40.63351683,-334.4300182
1.123,5.68E-12,-1.68E-12,7.78256377,-212.7436276,20.72016602,-324.6352454,40.58518431,-334.5294848
1.124,-5.80E-12,-2.20E-12,7.599029698,-212.8018351,20.4927862,-324.7145328,40.51604132,-334.6158646
1.125,-7.05E-12,-9.52E-13,7.377311667,-212.8685103,20.2366524,-324.7822784,40.42077802,-334.6967799
1.126,4.09E-12,9.66E-13,7.243126498,-212.9682712,20.07593993,-324.8679199,40.42211912,-334.7999522
1.127,-1.02E-12,-5.68E-13,6.988385003,-213.0606734,19.80101813,-324.935833,40.30898333,-334.8880408
1.128,-2.16E-12,-1.18E-12,6.742861588,-213.1563371,19.54011992,-325.0014577,40.20815292,-334.9747697
1.129,-7.16E-12,-8.38E-13,6.604536829,-213.2702217,19.38968437,-325.0845732,40.21461638,-335.078202
1.13,2.73E-12,-9.24E-13,6.318596803,-213.3602488,19.09335608,-325.1479211,40.07056765,-335.1593628
1.131,4.66E-12,-3.45E-12,6.089204098,-213.4565176,18.85375614,-325.2264201,39.97717722,-335.251455
1.132,-3.30E-12,6.96E-13,5.954232133,-213.5483602,18.70721649,-325.3142226,39.96932638,-335.3469144
1.133,1.36E-12,1.42E-12,5.722987267,-213.6208006,18.46161359,-325.4000832,39.85344099,-335.4327798
1.134,9.09E-12,-5.83E-13,5.524256371,-213.6989253,18.24961313,-325.5066348,39.75974937,-335.530673
1.135,-4.43E-12,9.81E-13,5.380096801,-213.7548439,18.09345783,-325.6026871,39.71305099,-335.6103166
1.136,-1.59E-12,-1.35E-12,5.206081499,-213.8106894,17.9096551,-325.7060922,39.63031989,-335.6907241
1.137,1.36E-12,3.71E-12,5.011231646,-213.8841872,17.70816055,-325.8302946,39.5229758,-335.7870192
1.138,-1.05E-11,5.68E-14,4.869013077,-213.938476,17.56337449,-325.9341519,39.46688307,-335.8597389
1.139,1.81E-11,4.26E-13,4.718246159,-214.0109213,17.41505173,-326.0507486,39.4032606,-335.9436474
1.14,-2.73E-12,3.41E-12,4.49712985,-214.0909792,17.20232568,-326.1652597,39.27270588,-336.025599
1.141,1.36E-12,2.13E-12,4.307037915,-214.181097,17.02750455,-326.2758517,39.17899122,-336.1054395
1.142,-1.30E-11,-1.80E-12,4.143352675,-214.3252034,16.8862037,-326.4226369,39.11919605,-336.2249608
1.143,-8.41E-12,4.41E-13,3.859620015,-214.4511876,16.62909016,-326.5324686,38.94545146,-336.3126955
1.144,-1.71E-12,-4.55E-13,3.665788146,-214.6134027,16.46265991,-326.6589459,38.86571754,-336.4239223
1.145,8.53E-12,3.67E-12,3.406340421,-214.7800757,16.22903488,-326.7695595,38.7224895,-336.5277942
1.146,2.96E-12,-1.14E-13,3.207521427,-214.9725765,16.05191359,-326.8873385,38.64002378,-336.6466068
1.147,-4.55E-13,6.54E-13,3.003083085,-215.1622565,15.86359951,-326.9847489,38.55008419,-336.7526373
1.148,-6.59E-12,-2.61E-12,2.74951297,-215.3776033,15.6191318,-327.0913926,38.40717015,-336.8752992
1.149,3.87E-12,1.88E-12,2.526063015,-215.6068073,15.39631394,-327.1965746,38.29007492,-337.0043038
1.15,1.24E-11,-1.34E-12,2.319563848,-215.8402156,15.17964557,-327.2911392,38.18085422,-337.1291186
1.151,5.57E-12,1.36E-12,2.068220402,-216.0839733,14.91036679,-327.3845927,38.01960085,-337.2580203
1.152,-1.02E-12,-2.61E-12,1.831656226,-216.3449891,14.65034414,-327.4876453,37.86703409,-337.40049
1.153,3.30E-12,-2.27E-13,1.705540682,-216.5981308,14.49748997,-327.5789665,37.81991899,-337.5339679
1.154,-9.78E-12,-3.35E-12,1.411812317,-216.8766545,14.17598583,-327.6956144,37.60128983,-337.694283
1.155,8.53E-12,3.78E-12,1.178343658,-217.161034,13.91594724,-327.8218644,37.44011483,-337.8644813
1.156,-2.27E-12,4.32E-12,1.037619843,-217.4428391,13.75210234,-327.9530882,37.36997486,-338.0387052
1.157,6.82E-13,-2.02E-12,0.719838442,-217.7154385,13.41726017,-328.0878183,37.1221632,-338.212896
1.158,7.84E-12,8.81E-13,0.460216758,-217.9968362,13.14644697,-328.2459822,36.93299285,-338.4076301
1.159,7.39E-12,8.81E-13,0.310141896,-218.27117,12.99123899,-328.4145266,36.85494664,-338.6096178
1.16,-3.41E-13,-4.29E-12,-0.02661171,-218.4884099,12.65484923,-328.5438919,36.59214412,-338.7690629
1.161,-4.09E-12,3.01E-12,-0.147650925,-218.7483549,12.53787918,-328.7327349,36.54609337,-338.9843855
1.162,-1.14E-13,2.44E-12,-0.395330193,-218.9888284,12.29565345,-328.9156808,36.37302553,-339.1899744
1.163,6.93E-12,-5.68E-14,-0.665699296,-219.2391747,12.02980128,-329.1188757,36.17547643,-339.4117389
1.164,2.61E-12,2.76E-12,-0.895017419,-219.4795491,11.80174254,-329.3192762,36.01658068,-339.6283734
1.165,-3.41E-12,1.14E-12,-1.159431529,-219.7063617,11.5330093,-329.5100943,35.81870847,-339.8313342
1.166,-4.09E-12,3.18E-12,-1.470685187,-219.9860295,11.20953703,-329.7545485,35.56928414,-340.0833634
1.167,-1.14E-12,9.66E-13,-1.750984456,-220.2165334,10.90679871,-329.9474213,35.34526955,-340.2787671
1.168,9.78E-12,2.79E-12,-2.091593748,-220.4825017,10.53120897,-330.1701428,35.05456821,-340.4984989
1.169,4.32E-12,1.42E-13,-2.288531339,-220.7611059,10.28593992,-330.3980925,34.90032975,-340.7160555
1.17,5.23E-12,1.25E-12,-2.548686105,-221.0627822,9.963432929,-330.6376482,34.67545169,-340.938228
1.171,1.56E-11,-2.87E-12,-2.792997109,-221.3769159,9.644874724,-330.8814532,34.46051257,-341.1572998
1.172,-5.00E-12,-6.54E-13,-3.071839731,-221.6842967,9.282294704,-331.1143552,34.20693357,-341.3577584
1.173,-2.02E-11,3.69E-13,-3.371933284,-222.0063931,8.891378329,-331.3618802,33.92979194,-341.5647699
1.174,1.25E-12,1.45E-12,-3.657308752,-222.3109073,8.510499394,-331.5957885,33.66685328,-341.7497344
1.175,-2.50E-12,-2.53E-12,-3.978995607,-222.624285,8.091033199,-331.8465835,33.36888468,-341.9427951
1.176,7.73E-12,5.68E-13,-4.447038191,-222.8861378,7.525340181,-332.0579346,32.92763836,-342.0872614
1.177,1.14E-13,1.05E-12,-4.631119139,-223.2221494,7.246142479,-332.3595834,32.77522826,-342.3125149
1.178,-1.07E-11,1.14E-13,-4.955235067,-223.4917592,6.831848254,-332.6150269,32.48945434,-342.4816925
1.179,-5.91E-12,-1.25E-12,-5.368685089,-223.7427633,6.337435746,-332.8761551,32.12339961,-342.6441909
1.18,7.96E-13,1.39E-12,-5.63448039,-223.9971566,5.998311841,-333.1620158,31.91340855,-342.8206066
1.181,7.16E-12,-1.88E-12,-6.031509281,-224.2407824,5.535517125,-333.4559163,31.58034836,-342.9942086
1.182,1.14E-13,-2.81E-12,-6.365179468,-224.4716729,5.143572789,-333.7533533,31.31856681,-343.1604552
1.183,1.08E-11,-1.65E-12,-6.754309785,-224.6642348,4.7035889,-334.0261975,31.00900058,-343.2911786
1.184,-1.48E-12,-1.88E-12,-7.240042834,-224.8377568,4.174351751,-334.2912016,30.61148333,-343.4049847
1.185,-1.48E-12,1.25E-12,-7.642004643,-225.0140122,3.736164214,-334.5676033,30.30396237,-343.5212901
1.186,-6.59E-12,1.31E-12,-7.998087139,-225.2048805,3.351063261,-334.8647461,30.04725868,-343.6512159
1.187,1.82E-12,-2.44E-12,-8.580262256,-225.3390609,2.747005857,-335.1087934,29.56811325,-343.7227032
1.188,0,3.10E-12,-8.867073811,-225.5311616,2.445377079,-335.4118176,29.38669515,-343.8496019
1.189,-3.18E-12,-2.56E-13,-9.429220457,-225.6770128,1.875226822,-335.6655851,28.93083831,-343.9254561
1.19,2.48E-11,-3.41E-13,-9.916224813,-225.8315477,1.385862573,-335.9268057,28.54863421,-344.008753
1.191,3.75E-12,1.56E-12,-10.28558074,-226.0100864,1.018182481,-336.2111668,28.27976502,-344.1169577
1.192,7.28E-12,-2.33E-12,-10.82229115,-226.142826,0.486134273,-336.4508859,27.83640388,-344.1824119
1.193,-2.73E-12,3.69E-13,-11.35630072,-226.2803536,-0.044459454,-336.6960653,27.38578209,-344.2578472
1.194,-8.41E-12,3.13E-13,-11.69766133,-226.4274886,-0.387519286,-336.952263,27.11502383,-344.3502281
1.195,-1.14E-12,1.11E-12,-12.24424039,-226.538911,-0.944781356,-337.1748971,26.62343772,-344.416379
1.196,5.57E-12,-7.11E-13,-12.70170474,-226.65082,-1.425781251,-337.4009054,26.20253291,-344.4946439
1.197,-3.52E-12,7.96E-13,-13.07114685,-226.7766232,-1.834558778,-337.6426886,25.85039295,-344.5998384
1.198,1.72E-11,1.48E-12,-13.65366776,-226.8513918,-2.475351993,-337.8362321,25.26441225,-344.6658519
1.199,8.07E-12,3.98E-13,-14.01789956,-226.9348506,-2.919287886,-338.0411524,24.87610368,-344.7506882
1.2,-2.84E-12,-4.38E-12,-14.5397428,-226.991745,-3.54476189,-338.2220869,24.3097117,-344.8173716
1.201,1.23E-11,-2.30E-12,-15.08738238,-227.0397228,-4.222133964,-338.3984467,23.69719638,-344.8818291
1.202,-6.93E-12,-2.84E-13,-15.44224316,-227.1222842,-4.733516429,-338.6120974,23.25727783,-344.9858396
1.203,9.44E-12,1.62E-12,-15.81274613,-227.1603213,-5.287202375,-338.7835945,22.78168006,-345.0485744
1.204,-4.66E-12,6.82E-13,-16.34942113,-227.1692037,-6.033593783,-338.9279705,22.12001821,-345.0836818
1.205,-8.30E-12,-2.10E-12,-16.64109416,-227.2363361,-6.561388779,-339.1322928,21.68361126,-345.1768457
1.206,8.53E-12,1.56E-12,-17.04546367,-227.2476116,-7.228157939,-339.2821176,21.11490574,-345.212238
1.207,-7.16E-12,1.96E-12,-17.54439705,-227.2383836,-8.017004741,-339.4102309,20.43081528,-345.2212609
1.208,1.07E-11,1.39E-12,-17.79414969,-227.2745521,-8.580956818,-339.5832231,19.97861749,-345.2711872
1.209,-6.59E-12,-7.96E-13,-18.12882825,-227.2611979,-9.252189261,-339.7043261,19.42474002,-345.2655173
1.21,-4.66E-12,-1.14E-13,-18.74661277,-227.182547,-10.22695055,-339.7559169,18.57205897,-345.1886689
1.211,1.00E-11,9.66E-13,-19.09726348,-227.185473,-10.95212696,-339.8844964,17.97187026,-345.187707
1.212,1.76E-12,-7.96E-13,-19.36480966,-227.1964543,-11.61189625,-340.0150946,17.44120073,-345.1893014
1.213,5.06E-12,-3.69E-13,-19.72960268,-227.1639625,-12.38581951,-340.0960992,16.80075517,-345.1421154
1.214,5.06E-12,1.93E-12,-20.16582959,-227.1174076,-13.24729351,-340.1568363,16.07740267,-345.0757503
1.215,-2.44E-12,1.31E-12,-20.37756909,-227.1359593,-13.89960666,-340.2763916,15.56812066,-345.0695675
1.216,-7.56E-12,-5.68E-13,-20.81871976,-227.1016686,-14.79594436,-340.3358617,14.81998964,-345.0049388
1.217,3.13E-12,-2.64E-12,-21.23746151,-227.0573258,-15.68631523,-340.3815834,14.08326684,-344.9284769
1.218,-6.82E-13,1.42E-12,-21.5797147,-227.0451238,-16.51909516,-340.4581787,13.40984222,-344.8850787
1.219,1.01E-11,1.85E-12,-21.94750217,-227.0160172,-17.39876257,-340.5190311,12.69550324,-344.8284034
1.22,9.44E-12,-2.47E-12,-22.33365875,-226.9810004,-18.32060781,-340.5775639,11.94522541,-344.7721498
1.221,-3.30E-12,1.34E-12,-22.75712742,-226.9227491,-19.3060294,-340.6188817,11.13787607,-344.7016979
1.222,-2.56E-12,-2.84E-12,-23.13353344,-226.8651691,-20.27413322,-340.6714044,10.35558752,-344.6460595
1.223,4.83E-12,-1.17E-12,-23.5055944,-226.7804621,-21.26626639,-340.7057541,9.553546901,-344.5758331
1.224,9.09E-12,-5.68E-14,-23.69390167,-226.7639249,-22.10216178,-340.8176415,8.909242246,-344.5872426
1.225,-1.76E-12,2.19E-12,-24.00448395,-226.6877103,-23.08631268,-340.8758464,8.115401149,-344.549581
1.226,-9.95E-12,6.25E-13,-24.35864181,-226.5798013,-24.13262125,-340.9092751,7.255342349,-344.492268
1.227,1.92E-11,-1.42E-12,-24.75792496,-226.4139596,-25.23425235,-340.8890198,6.333121882,-344.3869088
1.228,-4.09E-12,1.56E-12,-24.8556796,-226.3652916,-26.03616734,-340.987517,5.700999279,-344.4064535
1.229,3.64E-12,-2.79E-12,-25.19038745,-226.2233833,-27.0684631,-340.9916831,4.826098562,-344.3383315
1.23,-1.07E-11,-3.35E-12,-25.40340877,-226.081762,-27.96411504,-340.9923758,4.07266521,-344.2739138
1.231,-1.81E-11,4.55E-13,-25.72396639,-225.990839,-28.94396115,-341.0373365,3.217082128,-344.2614552
1.232,3.75E-12,5.68E-13,-26.07198801,-225.8278656,-29.91954428,-341.001147,2.345027356,-344.1760504
1.233,-1.59E-11,-7.11E-13,-26.37750706,-225.7456687,-30.81495706,-341.036574,1.530564566,-344.1682149
1.234,6.20E-12,4.26E-13,-26.81631801,-225.5755212,-31.81450606,-340.9723374,0.592626087,-344.0671097
1.235,-7.73E-12,-2.53E-12,-27.16432164,-225.4827805,-32.70420437,-340.9729482,-0.250209127,-344.0366954
1.236,5.06E-12,8.53E-14,-27.57874436,-225.3440689,-33.65139072,-340.9141825,-1.162330688,-343.9491033
1.237,1.37E-11,-7.11E-13,-27.95175185,-225.2445386,-34.55834311,-340.8803464,-2.041802496,-343.8869813
1.238,-8.87E-12,1.42E-13,-28.41364191,-225.0905869,-35.56547166,-340.7769909,-3.024820579,-343.7542224
1.239,3.98E-13,-8.24E-13,-28.73739057,-225.0731125,-36.45586471,-340.7941685,-3.890259191,-343.7392207
1.24,1.45E-11,-5.68E-14,-29.090578,-225.0243098,-37.40563498,-340.7619673,-4.810016965,-343.6704064
1.241,-4.49E-12,7.39E-13,-29.40966154,-224.9711183,-38.35208877,-340.7171039,-5.717186099,-343.5828376
1.242,-6.59E-12,-1.14E-12,-29.68492689,-224.9665159,-39.28090286,-340.7237002,-6.596861856,-343.5366866
1.243,-8.13E-12,-7.39E-13,-30.02133164,-224.909118,-40.29343084,-340.6839937,-7.548811381,-343.4377629
1.244,-1.82E-12,-1.42E-12,-30.3357343,-224.841499,-41.29957901,-340.6467593,-8.484702742,-343.3358352
1.245,2.10E-12,-1.05E-12,-30.59932994,-224.8008656,-42.2635902,-340.6554039,-9.370540582,-343.2753045
1.246,-2.67E-12,9.95E-13,-30.91936467,-224.6921317,-43.28575832,-340.6210419,-10.30838057,-343.1682788
1.247,-1.02E-11,1.08E-12,-31.23599788,-224.5850039,-44.29929053,-340.6195803,-11.23319166,-343.0916589
1.248,8.36E-12,-3.69E-13,-31.61926723,-224.4036506,-45.3677885,-340.5770503,-12.20992148,-342.9760378
1.249,-3.07E-12,1.71E-13,-31.93532671,-224.2101618,-46.35713184,-340.5480066,-13.1072079,-342.872689
1.25,1.88E-12,1.42E-13,-32.29516076,-223.9897152,-47.37815999,-340.505179,-14.03798091,-342.7549471
1.251,8.01E-12,-1.76E-12,-32.66715466,-223.7674489,-48.39911323,-340.461258,-14.97257129,-342.6361073
1.252,1.41E-11,4.69E-12,-33.0482348,-223.5846446,-49.41677294,-340.4450775,-15.90985098,-342.5456083
